tweet,label
@Adnankhun @Nurulnxha Wuah I think Im falling into depression already,1
"(Rant) {I think...}People always ask me why I am always depressed or why I never talk much. And the answer is simple.Like most with severe depression and anxiety (as well as PTSD) we put up a wall around ourselves. It's hard to admit to others, but even harder to admit to...)",1
depression hitting hard this morning,1
i used to have a really bad relationship with eating cuz i'd be too depressed to get up and esp in my last relationship i lost a lot of weight and i became really weak and now i'm mad that eating 3 meals a day didn't fix my depression lol wtf,1
Anxiety and depression have tried 2 take everything from me. So now I have to beat it. All of it. I refuse to let my happiness be taken away like this.,1
The reason I was M.I.A for 3 or 4 mouth because I was going through a lot of things basically I was short of in a depression state of mind. What maid even worst is nobody never check up on me.,1
Depression is real bruh,1
Gonna weight myself to fall into deeper depression,1
Recommendations on how to deal with depression? Any methods anyone can share?,1
i think im slowly going into depression <Emoji: Weary face><Emoji: Weary face><Emoji: Weary face><Emoji: Weary face><Emoji: Weary face><Emoji: Weary face><Emoji: Weary face>,1
Depression is the hell inside of mewho eats me up daily :),1
@jasmine_ruth14 That would be like a dream come true and the best thing that could happen today because I woke up crying... My depression is killing me! <Emoji: Sleepy face>,1
@meg_mcbride I've had depression for over twenty years. I love hearing about people who've recovered.,1
Trying to find the strength....#happiness #change #bpd #recovery #MentalHealth #depression #anxiety pic.twitter.com/PW89bK0mh5,1
Depression kills yo,1
"you know, my dad is the only one who has ever given me shit for how much weed i smoke. to him it's like i smoke just to smoke but i don't. i smoke to help with my anxiety and depression. it actually helps me a lot but it's like something helping me is so bad to him.",1
"Depression meal: roughly 8 servings of cold peas, an apple, and 3 chocolate/butterscotch chip cookies",1
"I hate feeling like I'm sinking. Depression sucks, especially when you have 6 million things piled on top of you <Emoji: Pensive face>",1
"It's amazing how i literally can't control having depression and anxiety yet I get in trouble when no one covers me, sorry not trying to teach when I'm panicking",1
Depression. Anxiety. Stress <Emoji: Face with cold sweat><Emoji: Face with cold sweat><Emoji: Face with cold sweat><Emoji: Loudly crying face><Emoji: Loudly crying face><Emoji: Loudly crying face><Emoji: Loudly crying face><Emoji: Loudly crying face>,1
in a threesome with anxiety and depression,1
"@nerdy_passion Bullcrap you don't miss us. Do you know how much trouble you caused? You caused the server to die and caused me to go into spiraling depression, came into my house and accused me of crap I didn't do to you, etc. Never contact me after this.",1
this movie just worsened my depression tbh :) i wanna die :)  pic.twitter.com/fygUwhvYNh,1
Depression is a ugly beast,1
Depression real deal hits yo ass outta nowhere. It can sometimes come mid laugh when you wit yo friends. Or when you In the middle of writing notes in class. That shit sucks son.,1
"Depression can't be cured though so, what next?  https://twitter.com/ayanatheoracle/status/988861135142248449Â â¦",1
god why do i have reverse seasonal depression i get worse when it starts getting warmer  https://twitter.com/j_conl/status/988909063227543554Â â¦,1
I'm sad and don't know why. Assuming depression is deciding to kick my teeth in like an asshole.,1
@Eclipsed23 //Thanks... I have been neglecting my health due to depression and stress... Dont brush my teeth... Shower... That kind of stuff...,1
me waking up from an 8 hour depression nap:  pic.twitter.com/lkz3KZqCw9,1
@FranciscoLWhite I'm actually one of the lucky ones. My boss and co workers are very mental health positive with a 'take care of you first' attitude to everything. I work as a support technician at a children's hospital and I have PTSD and constantly battling depression and Anxiety.,1
"Ion think I'll ever forget my mom telling me depression is for the weak, no wonder she refused to let me see a therapist <Emoji: Upside-down face>",1
"@PaulPester @TSB @paulpester I cannot shop online, I can not use card in atm, I cannot get through to telephone banking for 3 days now. I have history of mental illness and you have now triggered massive depression again. This needs massive legal action",1
{ I'll barely be here. Depression.,1
my shoes have wheels because the depression doesn't stop,1
Having a depression is so hard . You need to find a way on how to prevent it . You should not think something negative . And ofc you will having a hard time when you alone . Crying and mad at the same time . Smh,1
"All I want is for my kids to be loved!! I don't blame them for my lack of sleep, my irritation, my depression, none of it. I may get frustrated but my children are the only reason I keep going",1
My 1st ever tweet. I want to see how far this gets I'm struggling with severe depression at the moment. To look at me you wouldn't think it. Call your friends and family as a face can hide a hidden demon inside I'm getting help but to smile hurts #depression #notsmilingoninside pic.twitter.com/2Gh0H6aViX,1
"Molestation, Attempted suicide twice , YALL DEPRESSION <Emoji: Loudly crying face>. Do not live your life according to someone else's plan, Don't seek validation from people who mean you no good or don't even truly care about you. Understand that your hardships can not BREAK KILL OR STEAL",1
"Me: Okay, time to get over myself. I'm not spending another day in bed, wallowing in depression.My brian:  pic.twitter.com/Yw1qk3Ar3R",1
Low-functioning depression mode. <Emoji: Woman tipping hand (light skin tone)>,1
so glad winter is finally over. Goodbye seasonal depression <Emoji: Waving hand sign (light skin tone)>Hellooooo normal depression <Emoji: Waving hand sign (light skin tone)>,1
"@NikFTime Something that has always gets me is like, I am currently being forced to go to therapy for depression... because I have a serious illness and being sick is depressing. But doctors treat grief like an intrustive thought that can be medicated away.",1
"At 18 this was me too. The only difference was I didn't have access to drugs, I was on depression and anxiety meds, seeing a lot of counsellors too, because of everything that was going on. But I'm now just turned 21 a day ago and happy.  https://twitter.com/biebosbitch/status/988485758792105984Â â¦",1
"@jmcefalas @BootstrapCook After years of no-appetite/depression I gained weight, came up to 29 BMI. This is a good thing though, as a certain someone refuses to believe I'm overweight so it's shattered their ideas about their own weight.",1
"It's kinda funny seeing how you react about MH issue when in fact, you are one of the reasons why I've been going through this anxiety/depression.",1
but like my depression is going bodily and it hurts to sit up so i maybe don't need to be a full fledged college student for a minute lmao,1
well hello depression  pic.twitter.com/kAAilckxtx,1
Beginning to realize I only experience depression or mania. I don't know what true joy is.,1
I probably won't talk but I'll listen and help him. That's what's gonna make my depression go away.,1
"@awg_allan @TelegramSam100 @KuiperBelle I've suffered from clinical depression for the majority of my life, so I know a thing or two about it.",1
My depression won't let me work out and be healthy  pic.twitter.com/OuPOJdCmyD,1
"Just gonna stay in bed till class, depression just really fucking sucks",1
when ur shitty depression is back. GREAT :D,1
How can depression hurt my ability to manage diabetes?  http://dld.bz/bApHHÂ  #diabetic,1
i look super cute today my depression is easing,1
im so tired. like my life is one huge chasm of depression and maybe i should go on priv about this? yeah,1
i have severe major depression and its not cool basically,1
Depression love me so much,1
IM BORED AND TRYING TO STAVE OFF DEPRESSION BY MAKING U DO THIS BUT ALSO U ONLY HAVE TO DO LIKE ONE,1
me after the most minor inconvenience convincing myself weed cures depression & will fix everything  pic.twitter.com/snxpAkBPWM,1
If you have depression the we are already friends:),1
My mom stress more about the fact that my room smells like weed than the fact that I suffer from severe depression... it really be like that sometimes,1
"1. The emotional ride of #perimenopause is ROUGH. I woke up fine, but then felt anger, irritation, just a feeling of wanting to break out, then fell down into a pit of depression. Man, the depression is frustrating and it definitely feels hormonal. I've been working on nutrition.",1
@cheomitII @ETVPod @thoughtspctrum I'm pretty sure if someone had exposed me to that term and explained what it meant I could have avoided alot of unnecessary mental/emotional isolation and depression. It's an extremely useful term. I wish you could see the importance and nuance that it really does convey.,1
Is school depression a thing bc I think I have it,1
"Having anxiety/depression and then dealing with guests at work who come with all sorts of different personalities, is so exhausting that some days i could breakdown in a second",1
"Me after dealing with anxiety and depression, nd someone asks if I'm alright:  https://twitter.com/linongarchives/status/988125671833653249Â â¦",1
"@OliviaMaynard13 You're most welcome. I don't know if you've tried this, but I found magnesium supplements helpful for my anxiety, depression, and sleep issues. Not massive quantities, just 250 mg of magnesium oxide daily helped me greatly over time.  Best of luck as you seek your best solution.",1
"update: finished the office yesterday and i'm already on episode 10 of on my block, whoever said depression affects productivity is wrong i'm doing great",1
"I Feel Like I've Been Distance From People Lately, I Have So Much Depression, I'm Always Tired, I Just With Sweatpants Most Of The Time, Stay Home All Day, Never Go Out, Unless School, I'm Bored, I Just Feel Like I...  https://www.facebook.com/angie9635/posts/1987482664609049Â â¦",1
no tears left to cry ended depression,1
N my broke ass depression continues when I'm on the fence to call my parents just for lunch money. I dont want to bother them but where can i cope money except them <Emoji: Weary face> so stressed out rn,1
Welp depression naps do work :D [SAD HOURS CLOSED],1
"<Emoji: Raised hand (medium skin tone)> hi i am a high functioning person living with depression, anxiety, PTSD, and probably some other undiagnosed stuff.as a mexican american woman i always knew the only way i'd survive would be to be the best since being mediocre wasn't an option.  https://twitter.com/franciscolwhite/status/988770953286086656Â â¦",1
"Cw mental health discussion, depression /// I'm going through a terrible depressive phrase right now and all therapists I know blame my depression on me and are transphobic. I'm gonna d**",1
Depression sucks.,1
Its ok not to be ok #Depression #MentalHealth #LoveLife #WorkHard #Smile #Happy #beautifulLife #LoveLife #Goals #KeepOnTrying #SummerIsComing,1
aaaaaaaand we're back to square one. depression sucks.,1
my name is katy. i'm diagnosed with chronic depression and panic disorder. my anxiety gets so bad that i get panic attacks all. the. time. panic attacks DO NOT equal anxiety attacks. panic attacks leave you exhausted.  https://twitter.com/writualz/status/989147614548496386Â â¦,1
"I wish things didn't bother me so much, the smallest thing & I feel my world come crashing down. Why is depression/anxiety so cruel?",1
How to cure depression? ._.,1
Here's a theory maybe I should get high and do revision in order to escape depression,1
"Diagnosed with ADD, severe depression, & severe anxiety. I'm a triple threat, baby <Emoji: Smiling face with sunglasses>",1
I don't know if it's just my depression or if im really just that boring and uninteresting. Hmmm.,1
If you're someone who uses depression as an excuse to take advantage of people and treat them like shit then please stay far away from me,1
Such a perfect time for depression,1
@Nice_Igloo Real depression hours :(,1
i cant focus on my studies rn idk why is this depression or am i just being the lazy bitch i am?? hmmm<Emoji: Thinking face>,1
@symphonyinsepia It's the depression and stress.,1
"@jonnysun the worse feeling is when you have a week of feeling better and good and you think this is it, this is the end of the depression or even feeling depressed but then it comes back and you feel like a failure and back to where you were when you felt shit. thinking this is your life",1
I've Been Wearing My Real Hair For Like A Week . I'm Slowly Slipping Into A Depression.,1
I carry depression with me every minute of every day.,1
"Chronic depression is a mother fucker. I don't know when I am awake, drunk, asleep, crying. Knowing I have no one to talk to.",1
"@donut87_ i wanna get in on the group hug in the end ,  i'm p sure it would entirely cure my depression",1
i think i'm fallin into a state of depression......,1
"I'm not bi-polar, but my depression is.",1
"Today's daily cycle of over thinking and depression came a lil early, happy Wednesday :-)))))",1
It may be true that I have 'utang nang loob' to them but my depression 'caused by them is enough to pay it. The reason why I am so depressed 'cause I work my ass off just for them to recognized our existence and pleased them but they still not see me and recognize me.,1
"Fr, I be getting hit with random depression, outta nowhere <Emoji: Upside-down face><Emoji: Disappointed face>  https://twitter.com/opheliax5_/status/988292175501971457Â â¦",1
My depression watching me to go the gym despite telling me not to  pic.twitter.com/bQV4tJi67Y,1
depression is real,1
i let my depression slow down my work ethic so i probably wont be releasing music next week like i originally wanted to  pic.twitter.com/ha7ej77mUv,1
my depression to my anti-depressants  https://twitter.com/pokemon_ebooks/status/989129859552174082Â â¦,1
"The thing about depression is that you never see a low coming. You wake up and are bubbling over with contentment. And then it just ambushes you and before you know it, you're in the sunken place.",1
Anxiety sucks. Depression sucks.,1
If anyone is gonna try to get ahold of me I'll be taking a bunch of depression naps today,1
@WhatTheFFacts @bnperry1 I totally know this too. I just give up on life and am going to embrace it. Taking meds for depression really screwed up the way my body works so I quit the meds. The only thing that helps is having a dog.,1
Depression: You're worthless.Anxiety: Cool so let's overanalyze your worthlessness!My brain:  pic.twitter.com/I9PTgG1kTV,1
"as someone who has anxiety and depression, i can tell you now i do not need a seat",1
"My memes are ironic, my depression is chronic",1
I HAVE CRIPPLING DEPRESSION,1
Idk if what I am feeling is anxiety or depression,1
Anyways enough depression shit that no one cares about  pic.twitter.com/ST2Idyeig9,1
"Anxiety, depression & pizza <Emoji: Slice of pizza>  https://twitter.com/baldbae/status/765732508004601860Â â¦",1
@BienSur_JeTaime Thanks. After a year of abuse at my old job & 18 months of worthlessness due to depression & unemployment I've done a complete 180.,1
"And when my depression was at its peak, I was abandoned by them. I was heartbroken, terrified, and I blamed it all on myself. I didn't know if I'd surviveBut when I thought all was lost, someone very dear to me introduced me to this circle. Almost immediately, I felt /4",1
I just woke up and I'm already thinking about taking a depression nap,1
Depression is the hell inside of me and it eats me up daily.,1
Depression intensifies,1
Doc @giasison how to treat depression po? And how to fight it?,1
Good morning to everyone except the people that told me Jesus would fix my depression if I let him. (I'm going to a therapist for the first time today),1
Lol my depression is hitting me hard,1
Depression came back,1
Funny how depression can be cool,1
distant myself for it then dwell on my misery and trigger my depression not that I have being happy or feeling good about myself these past days . So yeah I wanna take a break from it all and just spend time doing stuff I like/love,1
word of the day is depression,1
"Took the day off tomorrow because... 1. Seasonal depression is lifting, BUT I'm so easily triggered right now that I need space (& empty house WOO!)2. I keep busting my pants because my ass too fat sooo I need to shop<Emoji: Face with tears of joy><Emoji: Loudly crying face>(I wish!)3. I'm taking myself on a date <Emoji: Hugging face>",1
@chronic_hopeful Spent the last two days at 2% and couldn't sleep. I think I would have lost my mind without the internet. The boredom/frustration/depression of stsring at the ceiling thinking of all the things I should be doing...,1
I feel like I'm losing the battle to depression right now<Emoji: Loudly crying face>,1
Depression's such a villainous state.,1
I'm going off twitter for a bit. Feeling depressed. Since the passing of my auntie. Im too upset for this. Especially the stress of being ignored sometimes. Which adds to the depression.,1
"i wish i could just have one day where i was actually happy but alas,,,, my depression and bpd will not let that happen c:",1
when you've got a fever and then caused u a depression,1
"really want to do some art but not feeling motivated *cough cough* slight depression *cough*but yea I'll try and get that redraw done soon, altho there are a lot of projects that I have to do for school and other homework",1
@TJ_yakes I'm goin through depression lol,1
I am NOT going to allow my depression to take over my life again. my mental health is going downhill again and i'm not going to let it.,1
@WhatTheFFacts I don't like to say that I'm going through depression. It's just a state of mind.I can control it and sometimes I really enjoy it,1
2 things FWAFA will give me a diploma and depression. But only one of those things will stick to me for the rest of my life...and it isn't the diploma,1
@TribeTwelve Yea...I've got depression and anxiety,1
DEPRESSION. STRESS. ANXIETY. SELF-PITY.That stupid things that sucks us down. And it's happening it to me right now.HOW DO YOU DEAL WITH THAT FAM? PLEASE LET ME KNOW.,1
"Depression, anxiety and mental breakdowns...",1
usually what happens when i try to talk more...#anxiety #noonecares #depression #sad #depressed #bpd pic.twitter.com/hmwNcFkEFr,1
depression is such a villainous state,1
Excellent! Brain decided today was a depression day! :D,1
"@gripgrand i'm not on twitter as much as i was... is there a way i can get all your tweets sent to me?  when i do come on, i'm really just checking out yours because i feel we're dealing with similar shit and riding the wave of depression / anxiety. i write much more on fb where you're not.",1
I need to update my gem chat blog to fight my creeping depression.,1
DEPRESSION IS NO JOKE.    #ë°ë´ì ë°ë´ë²ë ¤ëì¸ì,1
i measure my depression by the amount of my ex's tshirts im able to wear in one week,1
"Depression is not a joke sweetie. I've been in depression until now. I cry for no reason, I laugh for no reason. There a time I hurt myself. I hit my head at the wall or slap my face. Its hurt but my heart is hurt even more.",1
@lhjh70 I've recently come off my medication for depression/anxiety and I know I'm going to regret that tomorrow #numbmetomybones,1
@Bipolarstrong_ Together we can fight. I suffer with depression and am constantly reminded that I'm not good enough. Continue to be strong we are here for you.,1
I have severe depression,1
let the depression hours continue OH MY GOD  https://twitter.com/donnapaulsen/status/988822605363863555Â â¦,1
"my depression, anxiety, and loneliness fighting over who is gonna take over me next...  pic.twitter.com/oj1iMktFr7",1
"once i stop being a fucking idiot, learn to deal w my anxiety, depression, & adhd, get a dog, put myself out there, publish my art, get rich, get my degree, start designing my own clothes, get a nose job, gain 20 more lbs at the gym, and love myself its over for you bitches",1
My anxiety and depression is soooooo fucking bad lately. Please dm me some ways to not be a sad piece of shit all the time. Please and thanks,1
"And just when it was the most painful, when I had sunk so deep into my depression that I could sink no furtherâ¦",1
"Had a nice enough start to my day and then BAM, my depression has decided it's time for a reminder of how little I am worth and why I should just give up <Emoji: Pensive face>",1
The depression is real <Emoji: Loudly crying face><Emoji: Loudly crying face><Emoji: Loudly crying face> )),1
Depression is real,1
DEPRESSION SUCKS.,1
"@thewombats guys, today is just another day battling mental health, anxiety, depression, ptsd. Listening to your album that I had forgotten about has made my day. Anti-D came on, and it's helped me so much. <Emoji: Heavy red heart><Emoji: Heavy red heart><Emoji: Heavy red heart><Emoji: Victory hand (medium skin tone)><Emoji: Heavy red heart>",1
"@takaradragon I'm just on lowkey badfeels. I've been diagnosed with mild depression  but it's been taking nasty dips lately.But yeah, doctor warned me about this. Said if it gets too much I can drop it.",1
HAH it's a whole depression day i'm gonna go Cry My Eyes Out in a tiny bathroom cubicle see you later sisters,1
"Do me a favour and just accept me for who I am, stop trying to fix me like I'm some extreme make over barbie doll kids play with, nobody's perfect, I'm happy the way I am right now, suffering depression is bad enough as it is as well as suffered heavy menstrual vaginal bleeding",1
Depression is come up dude .... I legit have suicide thoughts now <Emoji: Slightly smiling face>,1
Learning how to forgive myself for the stagnancy that was produced from my depression.,1
My depression and anxiety vlog  https://youtu.be/VEpZ8Js7h2MÂ  via @YouTube,1
"Anxiety told meto keep moving,but my mindwon't stopworrying.Weeping,losing my breath,I couldn't think straight.Depressioncrept in;I'm disinterestedto live.Confusedand tiredlike the restless skythat keepschanging clouds day and night.#inkmine #prompts https://twitter.com/whenfridzspeaks/status/989068335982829570Â â¦",1
there are times depression will hit you out of nowhere even you are enjoying your day.....,1
"Depression is a serious condition. I am diagnosed with anxiety and depression, but I do not let it define me. Whatever negative energy I feel, I put on paper. Art is my therapy, and not even depression can take that from me <Emoji: Heavy red heart><Emoji: Glowing star> #fuckdepression #320changedirection #LinkinPark",1
"Once i figure out how to have a regular sleep schedule, its over for my depression <Emoji: Call me hand><Emoji: Open hands sign><Emoji: Pensive face>  pic.twitter.com/SEQGNrLjkz",1
summer depression comes every year,1
@kingjuyeon Like honestly me neither... I can't even go up some  stairs I get out of breath so much sksksksksk since depression hit me and I gained weight my life going down hill KANSKADKCKXKDK  pic.twitter.com/j2uF7ULa0r,1
have u ever noticed depression naps are great for like a second? That one second when you wake up don't remember but also the next second is nice when you go back to sleep,1
depression.,1
@guineapig66 I can relate to the inertia caused by depression.  I think I've lost 3+ months this year due to meds which made me so groggy/sleepy all the time that I couldn't write at all - or read Add pain to that & you get a rabid zombie lol! I managed to edit quite a bit this weekend tho.,1
suffering from chronic depression https://vine.co/v/iu3l2lPBhiKÂ,1
"A big part of depression is feeling really lonely, even if you're in a room full of a million people",1
"To understand depression better, you have to have been through it. Luckily, I had a strong family support system. For that I'm grateful for my parents' gut feelings",1
if i had to describe depression in a weather format this day would be a perfect fit #imsoaked #ugh,1
I take meds - the truth about postnatal depression and chronic pain  https://wp.me/p6vH90-DKÂ  #mentalhealth,1
"@caitlinmoran To others. That's been 18 months of counselling(so far) and a direct result of that (still embryonic) discovery, I've started to properly deal with the depression and anxiety which has blighted my life and relationships for twenty five years. It's hard work, but will be worth it",1
How do I get rid of depression,1
@poutkyuns I have depression too and I start counseling next month.All I want is to be happy again,1
"I got the cuddles and besitos I wanted, yet my ass is still sad. Damn, depression is wild <Emoji: Sneezing face>",1
Depression doesn't have a face.,1
I seal myself away in the depression orb,1
Depression is fucking real!,1
This depression shit is not no game I gotta shake this shit man,1
"Nothing pushes me to do better like pain ,depression, and struggle ! I feed off of it because every second spent upset is a wasted moment of being Happy that I can never get back!",1
mmm I'm so fuckin stressed out and my depression keeps getting worse despite upping the dosage and I can't AFFORD to fucking ruin this year's chances of getting into a school because of my depression,1
"@ayydelores Honestly it is tough, with depression sometimes I have days where I physically won't be able to leave my bed & do normal things. It's hard to explain, i never understood it until I went through it & honestly the first 2 years with it were my last year of college & first of uni",1
"I've passed alot of feelings (pain, sadness, depression, crying till my last breath) till i've reached to feel nothing. Just nothing, just empty..",1
My mom wants me to pay attention to her and pamper her when I'm over here having chronic depression and anxiety and I'm trying so hard not to let it show but I just end up snapping at her and she gets mad and upset and I just wanna d*e please @ God,1
Hala. Why did depression and anxiety suddenly attack me? I'm so vulnerable in this kind of situation.,1
Depression trashed all my relationships in college and social anxiety ruined them in high school - it took 20 years but I've finally overcome most of my insecurity. I'm sorry to everyone I hurt along the way.,1
Every time I think my depression is going away for good I look at Twitter and am immediately brought right back,1
who am I kidding my anxiety and depression kicks in for everything i'm a lonely mess,1
"Well, I wish I could talk about our own depression and anxiety during our own journey in our own new places. Yet....Ah, never mind.",1
I know what you mean. I too have a very difficult time staying positive. I feel like my Depression has taken on a life of its own; I feel like my Depression prevents me from staying positive  https://twitter.com/nar_narbaby/status/988992029077196801Â â¦,1
"I had such a bad day depression wise, that I had a four hour nap today and I did no work on my assignments and I'm stressed as heck.",1
it saddens me how much my mental health really changed me. depression is a thief.,1
"As some universities give free iPads, my university gave me free depression.",1
i never knew holiday depression could get this bad ive been sitting in my study room staring out the window as routine for almost a week straight now,1
for some reason my depression just hit me this morning lmaooo,1
rainy days and depression<Emoji: Two hearts><Emoji: Revolving hearts><Emoji: Growing heart><Emoji: Heart with arrow><Emoji: Sparkling heart>,1
. I'm gonna take my depression nap for three more days. I worked too hard for this. I hate it. Bye....Also plz don't pm me I never reply  pic.twitter.com/0435xCwpc2,1
Depression is a fckin bich,1
THE FOUR STAGES OF VICE:> pose> depression> overthinking> anger,1
Depression. It hits you suddenly and it kills you silently. <Emoji: Skull>,1
My anxiety keeps me awake and antsy but my depression makes me unmotivated and not wanna do anything. Please let this end...,1
"Depression days are shit normally but when you have no friends,  no money and no where to go... I actually feel lost.",1
"sorry for not being active lately, my depression is getting the best of me <Emoji: Pensive face> love you all very much <Emoji: Beating heart><Emoji: Beating heart><Emoji: Beating heart>  pic.twitter.com/hErK360cyg",1
"how have i gone from having a depressive episode last night, breaking down on the bathroom floor, genuinely wanting not to exist, to today feeling motivated and wanting to leave the house independently to go do a cute spring photoshoot?? depression is weird",1
why does depression have to hit me when i'm traveling this is like 6 times the anxiety plus depression i hate it,1
I can't believe how I'm back at it again! Not eating for the whole day. Why am I torturing myself because of depression? <Emoji: Cat face with tears of joy><Emoji: Cat face with tears of joy><Emoji: Cat face with tears of joy>,1
Anxiety and depression is the fucking worst. JUST FUCK OFF,1
sometimes that depression pack really do be hittin,1
Depression is wild like seriously had a really bad start to my day and then in the middle of my day I cried my eyes out for a good 30 minutes but after that the rest of my night has been pretty solid and I've enjoyed it. Wild stuff,1
i wanna make fun of locals for always talking about post concert depression..... but that shit............. is actually so real,1
depression fucking sucks thanks,1
Wow hi again depression,1
Having an off day today. Depression has won. Don't think I'll be leaving the house today,1
and it has me so upset idek what to do. like there's nothing i CAN do. but ik im gonna have to write those other two exams in 2 hrs and im not in any mindset to bc this wave of depression just knocked me the fuck out loooooool,1
I. Cannot. Stand. Depression. I. Just. Want. To. Be. Okay.,1
I've suffered from depression since I was little (and no I'm not one of those teenagers who says this all the time to seem quirky) It's so hard so extremely hard especially when the people around you don't care I've opened up to friends about so many things but they just forget,1
Crippling depression pretty much owns my personal life so anytime in not at work I wish I was bc that's the only time it sleeps,1
"You have removed the stigma out of me. I want to meet you someday. Hug you tightly, and maybe I would talk to you about me, my anxiety and depression. I love you so much. XoxoBoobli <Emoji: Heavy red heart> from <Emoji: Flag of Bangladesh>@deepikapadukone",1
"I never question my depression anymore. Cuz I'll do that for a minute, then a really really Terrible day comes around n I wonder how I could've ever questioned.",1
"That hard beat of your heart, the endless doubts in yourself and you, yearning for somebody's company, I can say now that they are listed on the numerous signs of depression",1
"Every year when spring comes, I feel like my depression is growing and growing and I feel like I'm gonna kms",1
"craziest thing about depression is that i always think that i've hit rock bottom and that shit couldnt get worse, but today i turned down a costco churro cause i was sad, then cried about not eating the churro, and i realized that this is DEFINITELY rock bottom (until it isnt)",1
"Depression and sore throat, halaloya.",1
Things I never imagined doing: researching dog anxiety and depression and nightmares at 4am,1
just got hit with that late night depression <Emoji: Upside-down face>,1
@obsidianmansion GIVE ME 4 HOURS ILL DM YOU WHEN I'M DONE W MY DEPRESSION NAP,1
I've been taking naps at like 6 or 7 and sleeping clear through the night lately. Never thought I'd say it but thank god for depression <Emoji: Face with tears of joy>,1
Today's a day where my depression  is  just a huge thing over my head,1
depression sets in,1
Everyone tells u to brush it off but u can't brush off depression,1
my festival depression is so real rn,1
"When I was 21, I moved back to my parents home with depression and sadness filled me. I had very hard years to go through.",1
"Hello depression my old friend, I've come to talk with you again.",1
I can remember the last time my depression was this bad.,1
Depression is kickin in. Goodnight nobody.,1
Please depression disappear. This shit haunts me daily. My dreams have been really nice they just never materialize. Just fear & sad emotions rule my mind. Sorry but this is where I vent. I know I'm a loser but hey things could change. I hope & pray for it to happen foe me,1
I just got hit with what literally feels a solid block of depression wtf,1
All I can say is Depression sucks!! #mentalhealth,1
granblue reminded me i have depression,1
it's real depression hours  pic.twitter.com/zOG4ZTBM2e,1
"therapy would more than likely help combat my debilitating depression but i highly doubt there's any indig therapists out there, and if there are they are not in oklahoma lol. no other therapist could possibly understand the generational trauma that i have felt since a child.",1
"Yesterday, I struggled really badly with my depression but worked through it. This morning, I have a permanent writing job offer in my emails and a genuine producer is currently reading an animated short I wrote. Keep going, even when it feels impossible.#WednesdayWisdom",1
"@Kristiepeep @zekellie Well I'm bipolar I have anxiety and depression, I am also suffering from PTSD and I get the fuck up daily. I don't have small children but I have a husband who works his ass off for me so the least I can do is cook and clean. Catelyn uses her laziness as mental, she's doing to",1
i know i'm the reason for my depression but i have no motivation to change??,1
Depression's such a villainous state,1
tryna listen to happy songs instead of sad songs to try and undo my depression oof,1
"sometimes i don't fit in with my friends and im always at the verge of giving up but you guys gave me strength and persistence to fight the depression and the anxiety i have, im so proud of you guys right now i love you<Emoji: Heavy red heart>@Stray_Kids #StrayQuiz #StrayKids pic.twitter.com/YnzCr2rgUv",1
2 am suddenly having not good feels ok.bmp because jpeg would be too high quality for this depressiongood night,1
"Fuck depression, it should honestly just kill itself already",1
fvck that depression,1
suffering from chronic depression https://vine.co/v/iu3l2lPBhiKÂ,1
"And I guess, I just have to make sacrifices if I want to achieve my dreams. My family is very supportive at least (it's just, I can't stand living with them, as I need my own space and freedom; I feel trapped here). I just hope I can work through the stress and depression.",1
"I'm suffering from depression, I'm thankful that you guys are helping me out, really, I love you guys so much even if you don't notice this, I'll always support y'all because its what you deserve<Emoji: Loudly crying face><Emoji: Two hearts><Emoji: Two hearts> #StrayQuiz #StrayKids @Stray_Kids",1
What do you do when depression succumbs the brain and makes you feel like you'll never be enough?,1
@clg_cnd Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
Home from work. Start again at 8am.  Epic.,0
@robdyrdek that record was funny as hell,0
FINDING NEMO!!!! HELL YEAH  text me: 480.299.6988,0
@glassidentities Yay! she's on twitter too..follow @MomDot  See you over there!,0
Over 500 followers! Thanks community,0
@jram35 aww cute! don't forget to bring me back a Georgian,0
@meerasapra OHH.... So how do you make this &quot;:p&quot; ...? like this..:oP..?,0
@alyankovic I like the new layout.,0
Lunch time  http://twitpic.com/7hvpi,0
"ok, I'm getting rather tired and my back is killing me - off for a short nap then back at it in a while",0
Sitting watching tv with my gorgeous boyfriend  &lt;3,0
@aleskywalker your welcome  #BSB,0
@feltbeats Any new photo shoot of Tom is a good thing  can't wait to see,0
&quot;maybe years until the day.. My dreams would match up with my pain.. Mushaboom!&quot;,0
@fashionandsex Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
"Time to go pick flowers with spring.  Yeah, we're gay",0
@DiamondJames @lovegisele  she is a cool chick DJ you guys would def. get along!,0
"I will listen to You my Love, with wide open heart,",0
"@kippras can't begin to tell u how much i love ur interviews! also, @fabulouslorrain's &amp; her blog are totally made of awesome",0
"@alli_oop How's that shield doing?  You survived the day, hooray!",0
"@xolp same same, they were screaming about it on the phone, they didn't turn up to school, lazy sods. ha btw i meant HELLO not hell",0
wants to go play.,0
Drag Me To Hell = Awesome movie,0
"Open up the skies with thunder Shake the world and all its wonders Come, Jesus, come",0
@MarkyMark925 chapstick classic is waaaaay better.,0
"@gfalcone601 Jodi Picoult is my favourite author, that book is so good",0
@siweb Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
